location,date,Alpha,Beta,Delta,Gamma,others
Finland,2021-07-12,0.023114355231143552,0.0,0.9598540145985401,0.009732360097323601,0.004866180048661801
Finland,2021-07-26,0.00876010781671159,0.0006738544474393531,0.9892183288409704,0.0013477088948787063,0.0
Finland,2021-08-09,0.008459214501510574,0.0,0.9879154078549849,0.0018126888217522659,0.0012084592145015106
France,2021-04-05,0.7973780285429805,0.08828410222369731,0.0,0.007135745104546963,0.04497178891470295
France,2021-04-19,0.766420443202236,0.10541026152924736,0.000798562587342783,0.038131363545617886,0.03473747254941106
France,2021-05-03,0.7830639653994992,0.11427270657864785,0.01069883906214432,0.01957659913498748,0.021625312997951285
France,2021-05-17,0.7766871165644171,0.14478527607361963,0.015644171779141104,0.01717791411042945,0.012883435582822086
France,2021-05-31,0.7499202551834131,0.13492822966507176,0.03094098883572568,0.025199362041467305,0.026475279106858055
France,2021-06-14,0.6081264108352145,0.18013544018058691,0.12189616252821671,0.03160270880361174,0.037923250564334085
France,2021-06-28,0.2815384615384615,0.2153846153846154,0.39384615384615385,0.06820512820512821,0.021538461538461538
France,2021-07-12,0.16490734224724374,0.11869575416373446,0.6788646493079991,0.018531550551254983,0.009383063570255689
France,2021-07-26,0.04882217433306086,0.025785836367689677,0.9105298357732036,0.010031953630081,0.0024522553317975777
France,2021-08-09,0.022416333403494002,0.013260366238686592,0.9527467901494422,0.008735003157230057,0.0011576510208377185
Gambia,2021-04-05,0.7142857142857143,0.0,0.0,0.0,0.21428571428571427
Gambia,2021-04-19,0.0,0.0,0.8,0.0,0.2
Gambia,2021-05-03,0.18181818181818182,0.0,0.0,0.0,0.8181818181818182
Gambia,2021-05-17,0.5,0.0,0.5,0.0,0.0
Gambia,2021-05-31,0.0,0.0,0.5833333333333334,0.0,0.4166666666666667
Gambia,2021-06-14,0.0,0.0,1.0,0.0,0.0
Gambia,2021-06-28,0.0,0.0,1.0,0.0,0.0
Gambia,2021-07-12,0.0,0.0,0.9855072463768116,0.0,0.014492753623188406
Gambia,2021-07-26,0.0,0.0,1.0,0.0,0.0
Gambia,2021-08-09,0.0,0.0,0.984251968503937,0.0,0.015748031496062992
Georgia,2021-04-05,0.75,0.0,0.0,0.0,0.25
Georgia,2021-04-19,1.0,0.0,0.0,0.0,0.0
Georgia,2021-05-03,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
Georgia,2021-05-17,0.17391304347826086,0.0,0.17391304347826086,0.0,0.5652173913043478
Georgia,2021-05-31,0.75,0.03571428571428571,0.03571428571428571,0.0,0.17857142857142858
Georgia,2021-06-14,0.9411764705882353,0.0,0.0,0.0,0.058823529411764705
Georgia,2021-06-28,0.8235294117647058,0.0,0.17647058823529413,0.0,0.0
Georgia,2021-07-12,0.37037037037037035,0.0,0.6296296296296297,0.0,0.0
Georgia,2021-07-26,0.25,0.0,0.75,0.0,0.0
Georgia,2021-08-09,0.375,0.0,0.5625,0.0,0.0625
Germany,2021-04-05,0.8857701950712408,0.019996330948449825,0.0002446034366782853,0.001651073197578426,0.031553843331498806
Germany,2021-04-19,0.9346692144812271,0.01993492743892992,0.0015493466921448122,0.0026338893766461808,0.019470123431286474
Germany,2021-05-03,0.94877240236196,0.013881694809903656,0.006940847404951828,0.005076142131979695,0.014296073759453019
Germany,2021-05-17,0.9223394055608821,0.018855864493448386,0.01955896452540748,0.007542345797379354,0.018152764461489293
Germany,2021-05-31,0.9019867549668874,0.008965868568517575,0.03953132959755477,0.015180845644421804,0.024146714212939378
Germany,2021-06-14,0.785224958341048,0.0066654323273467875,0.1392334752823551,0.01703388261433068,0.03943714127013516
Germany,2021-06-28,0.42401215805471126,0.007598784194528876,0.493161094224924,0.026975683890577508,0.03723404255319149
Germany,2021-07-12,0.13353451527725388,0.0015088645794039985,0.7951716333459072,0.03055450773293097,0.02942285929837797
Germany,2021-07-26,0.02724498692240628,0.00043591979075850045,0.9527027027027027,0.012641673931996512,0.004795117698343505
Germany,2021-08-09,0.011295788284653864,0.00048410521219945134,0.9820881071486203,0.0029046312731967083,0.002420526060997257
Ghana,2021-04-05,0.5217391304347826,0.06521739130434782,0.0,0.0,0.34782608695652173
Ghana,2021-04-19,0.4270833333333333,0.0625,0.010416666666666666,0.0,0.3020833333333333
Ghana,2021-05-03,0.4642857142857143,0.047619047619047616,0.05952380952380952,0.011904761904761904,0.35714285714285715
Ghana,2021-05-17,0.15,0.016666666666666666,0.03333333333333333,0.0,0.7666666666666667
Ghana,2021-05-31,0.05128205128205128,0.0,0.11538461538461539,0.0,0.7435897435897436
Ghana,2021-06-14,0.0,0.034482758620689655,0.10344827586206896,0.0,0.7758620689655172
Ghana,2021-06-28,0.019230769230769232,0.0,0.7788461538461539,0.0,0.19230769230769232
Ghana,2021-07-12,0.0,0.0,0.8461538461538461,0.0,0.15384615384615385
Ghana,2021-07-26,0.0,0.0,0.9642857142857143,0.0,0.03571428571428571
Ghana,2021-08-09,0.0,0.0,0.9181818181818182,0.0,0.08181818181818182
Greece,2021-04-05,0.8668639053254438,0.01775147928994083,0.0029585798816568047,0.0,0.07100591715976332
Greece,2021-04-19,0.8834154351395731,0.008210180623973728,0.0,0.0,0.09359605911330049
Greece,2021-05-03,0.7990543735224587,0.003940110323089046,0.006304176516942475,0.0,0.1875492513790386
Greece,2021-05-17,0.8047808764940239,0.004780876494023904,0.0007968127490039841,0.0007968127490039841,0.18804780876494023
Greece,2021-05-31,0.7491103202846975,0.0017793594306049821,0.0,0.0,0.2491103202846975
Greece,2021-06-14,0.2786885245901639,0.01092896174863388,0.00546448087431694,0.0,0.7049180327868853
Greece,2021-06-28,0.4523809523809524,0.0,0.07142857142857142,0.0,0.47619047619047616
Greece,2021-07-12,0.375,0.04054054054054054,0.5405405405405406,0.0,0.04391891891891892
Greece,2021-07-26,0.01977401129943503,0.002824858757062147,0.9689265536723164,0.0,0.00847457627118644
Greece,2021-08-09,0.06880733944954129,0.0,0.9174311926605505,0.0,0.013761467889908258
Guatemala,2021-04-05,0.2222222222222222,0.0,0.0,0.0,0.5555555555555556
Guatemala,2021-04-19,0.37037037037037035,0.0,0.0,0.07407407407407407,0.4444444444444444
Guatemala,2021-05-03,0.0,0.125,0.125,0.125,0.625
Guatemala,2021-05-17,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091
Guatemala,2021-05-31,0.05263157894736842,0.0,0.0,0.0,0.8421052631578947
Guatemala,2021-06-14,0.041666666666666664,0.0,0.08333333333333333,0.08333333333333333,0.6666666666666666
Guatemala,2021-06-28,0.012195121951219513,0.0,0.21951219512195122,0.0975609756097561,0.6341463414634146
Guatemala,2021-07-12,0.0,0.0,0.34502923976608185,0.08771929824561403,0.5321637426900585
Guatemala,2021-07-26,0.01818181818181818,0.0,0.4727272727272727,0.07272727272727272,0.41818181818181815
Guatemala,2021-08-09,0.0,0.0,0.6447368421052632,0.09210526315789473,0.25
Hong Kong,2021-04-05,0.3023255813953488,0.3023255813953488,0.046511627906976744,0.0,0.3488372093023256
Hong Kong,2021-04-19,0.15584415584415584,0.2987012987012987,0.1038961038961039,0.0,0.2857142857142857
Hong Kong,2021-05-03,0.025,0.325,0.575,0.0,0.075
Hong Kong,2021-05-17,0.0,0.6666666666666666,0.23809523809523808,0.0,0.09523809523809523
Hong Kong,2021-05-31,0.375,0.0,0.25,0.0,0.25
Hong Kong,2021-06-14,0.3,0.03333333333333333,0.5,0.0,0.03333333333333333
Hong Kong,2021-06-28,0.0,0.0,1.0,0.0,0.0
Hong Kong,2021-07-12,0.0,0.0,0.9696969696969697,0.0,0.030303030303030304
Hong Kong,2021-07-26,0.13333333333333333,0.0,0.8666666666666667,0.0,0.0
Hong Kong,2021-08-09,0.11538461538461539,0.0,0.8846153846153846,0.0,0.0
Iceland,2021-04-05,0.9902912621359223,0.0,0.0,0.009708737864077669,0.0
Iceland,2021-04-19,0.9659090909090909,0.0,0.0,0.0,0.022727272727272728
Iceland,2021-05-03,0.9936305732484076,0.0,0.0,0.0,0.0
Iceland,2021-05-17,0.8888888888888888,0.0,0.031746031746031744,0.015873015873015872,0.047619047619047616
Iceland,2021-05-31,0.926829268292683,0.0,0.04878048780487805,0.024390243902439025,0.0
Iceland,2021-06-14,0.8222222222222222,0.022222222222222223,0.08888888888888889,0.0,0.06666666666666667
Iceland,2021-06-28,0.3783783783783784,0.0,0.4864864864864865,0.08108108108108109,0.05405405405405406
Iceland,2021-07-12,0.2,0.0,0.775,0.025,0.0
Iceland,2021-07-26,0.004815409309791332,0.0016051364365971107,0.9935794542536116,0.0,0.0
Iceland,2021-08-09,0.0013802622498274672,0.0,0.9979296066252588,0.0,0.0006901311249137336
India,2021-04-05,0.2380650612589776,0.012674271229404309,0.2329953527672159,0.0004224757076468103,0.21504013519222645
India,2021-04-19,0.12166688999062039,0.00817365670641833,0.5556746616642101,0.00013399437223636607,0.13211845102505695
India,2021-05-03,0.06542171654711848,0.004452139500371012,0.7635419243136284,0.0,0.09868909225822409
India,2021-05-17,0.013713573320866448,0.0015583606046439145,0.9085242325074022,0.00015583606046439146,0.04675081813931744
India,2021-05-31,0.004113687359760658,0.0013089005235602095,0.9324981301421092,0.0,0.05403889304412865
India,2021-06-14,0.004931892907468295,0.0004697040864255519,0.9525598872710193,0.0,0.03663691874119305
India,2021-06-28,0.0018523418893887271,0.0018523418893887271,0.9655993649113522,0.0,0.026726647261180205
India,2021-07-12,0.0011737089201877935,0.00029342723004694836,0.9509976525821596,0.0,0.043720657276995305
India,2021-07-26,0.0,0.0,0.9768645357686454,0.0,0.0213089802130898
India,2021-08-09,0.0006925207756232687,0.0,0.975415512465374,0.0,0.023545706371191136
Indonesia,2021-04-05,0.011428571428571429,0.005714285714285714,0.05714285714285714,0.0,0.9257142857142857
Indonesia,2021-04-19,0.01092896174863388,0.00546448087431694,0.08196721311475409,0.0,0.9016393442622951
Indonesia,2021-05-03,0.06451612903225806,0.004032258064516129,0.10080645161290322,0.0,0.8266129032258065
Indonesia,2021-05-17,0.042492917847025496,0.031161473087818695,0.06515580736543909,0.0,0.8526912181303116
Indonesia,2021-05-31,0.03220338983050847,0.006779661016949152,0.2677966101694915,0.0,0.6932203389830508
Indonesia,2021-06-14,0.003076923076923077,0.0015384615384615385,0.6846153846153846,0.0,0.31076923076923074
Indonesia,2021-06-28,0.0009606147934678194,0.0,0.8751200768491835,0.0,0.1239193083573487
Indonesia,2021-07-12,0.008188331627430911,0.0,0.9263050153531218,0.0,0.06550665301944729
Indonesia,2021-07-26,0.0013297872340425532,0.0,0.9667553191489362,0.0,0.031914893617021274
Indonesia,2021-08-09,0.0,0.0,0.987192118226601,0.0,0.012807881773399015
Iran,2021-04-05,0.4117647058823529,0.11764705882352941,0.0,0.0,0.47058823529411764
Iran,2021-04-19,0.8636363636363636,0.0,0.045454545454545456,0.0,0.09090909090909091
Iran,2021-05-03,0.625,0.0,0.3333333333333333,0.0,0.020833333333333332
Iran,2021-05-17,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0
Iran,2021-05-31,1.0,0.0,0.0,0.0,0.0
Iran,2021-07-26,1.0,0.0,0.0,0.0,0.0
Iran,2021-08-09,0.0,0.0,1.0,0.0,0.0
Iraq,2021-04-05,1.0,0.0,0.0,0.0,0.0
Iraq,2021-04-19,1.0,0.0,0.0,0.0,0.0
Iraq,2021-05-03,0.4166666666666667,0.0,0.16666666666666666,0.0,0.4166666666666667
Iraq,2021-05-17,1.0,0.0,0.0,0.0,0.0
Iraq,2021-05-31,1.0,0.0,0.0,0.0,0.0
Iraq,2021-06-14,0.5,0.0,0.5,0.0,0.0
Iraq,2021-07-12,0.5,0.0,0.5,0.0,0.0
Iraq,2021-07-26,0.0,0.0,1.0,0.0,0.0
Iraq,2021-08-09,0.0,0.0,1.0,0.0,0.0
Ireland,2021-04-05,0.953000723065799,0.005061460592913955,0.004338394793926247,0.0028922631959508315,0.028922631959508314
Ireland,2021-04-19,0.9159836065573771,0.0034153005464480873,0.008879781420765027,0.0020491803278688526,0.05942622950819672
Ireland,2021-05-03,0.8890057864281957,0.0005260389268805891,0.03261441346659653,0.0,0.04418726985796949
Ireland,2021-05-17,0.9177789642285105,0.0,0.03416978109983983,0.0,0.03363587827015483
Ireland,2021-05-31,0.9162770930726731,0.0,0.030174245643858903,0.00042498937526561835,0.017424564385890354
Ireland,2021-06-14,0.8445078459343794,0.0,0.11982881597717546,0.0,0.025677603423680456
Ireland,2021-06-28,0.5273885350318471,0.0006369426751592356,0.44904458598726116,0.0006369426751592356,0.0070063694267515925
Ireland,2021-07-12,0.09039226833428084,0.0005685048322910744,0.900511654349062,0.0,0.0028425241614553724
Ireland,2021-07-26,0.03517241379310345,0.000689655172413793,0.9617241379310345,0.0,0.0020689655172413794
Ireland,2021-08-09,0.008302889405513119,0.0,0.9907007638658253,0.00033211557622052476,0.0006642311524410495
Israel,2021-04-05,0.9927710843373494,0.0024096385542168677,0.0,0.0,0.0036144578313253013
Israel,2021-04-19,0.8796680497925311,0.0,0.058091286307053944,0.01037344398340249,0.04564315352697095
Israel,2021-05-03,0.896358543417367,0.0028011204481792717,0.05322128851540616,0.0056022408963585435,0.014005602240896359
Israel,2021-05-17,0.6715686274509803,0.004901960784313725,0.11274509803921569,0.0196078431372549,0.029411764705882353
Israel,2021-05-31,0.8,0.02666666666666667,0.09333333333333334,0.006666666666666667,0.06666666666666667
Israel,2021-06-14,0.24561403508771928,0.008771929824561403,0.6842105263157895,0.02631578947368421,0.03508771929824561
Israel,2021-06-28,0.008264462809917356,0.0,0.9752066115702479,0.0035419126328217238,0.011806375442739079
Israel,2021-07-12,0.028887523048555623,0.0,0.9348494161032576,0.003073140749846343,0.0313460356484327
Israel,2021-07-26,0.00390625,0.001953125,0.990234375,0.0,0.00390625
Israel,2021-08-09,0.0030358227079538553,0.0,0.99210686095932,0.0006071645415907711,0.004250151791135397
Italy,2021-04-05,0.8830409356725146,0.0017543859649122807,0.0005847953216374269,0.038011695906432746,0.026900584795321637
Italy,2021-04-19,0.9054870044631137,0.0036755053819900237,0.0013126804935678655,0.049094250459438174,0.0175899186138094
Italy,2021-05-03,0.867437284800787,0.002459419576979833,0.01500245941957698,0.055090998524348254,0.032218396458435807
Italy,2021-05-17,0.8127892301220025,0.005048380311316786,0.04627681952040387,0.09760201935212452,0.016407236011779555
Italy,2021-05-31,0.7572815533980582,0.005601194921583271,0.04891710231516057,0.1176250933532487,0.05302464525765497
Italy,2021-06-14,0.6209573091849935,0.0019404915912031048,0.16364812419146182,0.1313065976714101,0.047865459249676584
Italy,2021-06-28,0.49390243902439024,0.0020325203252032522,0.30691056910569103,0.12804878048780488,0.04420731707317073
Italy,2021-07-12,0.20792403405370005,0.0003274394237066143,0.7039947609692206,0.058284217419777344,0.020956123117223315
Italy,2021-07-26,0.05323831481869629,0.0008383986585621463,0.9138545378327395,0.018025571159086144,0.011318381890588975
Italy,2021-08-09,0.021039903264812577,0.0004836759371221282,0.9576783555018138,0.004353083434099154,0.01475211608222491
Jamaica,2021-04-05,1.0,0.0,0.0,0.0,0.0
Jamaica,2021-04-19,1.0,0.0,0.0,0.0,0.0
Jamaica,2021-05-03,1.0,0.0,0.0,0.0,0.0
Jamaica,2021-05-17,0.9333333333333333,0.0,0.0,0.0,0.06666666666666667
Jamaica,2021-05-31,0.9615384615384616,0.0,0.0,0.0,0.0
Jamaica,2021-07-26,0.010869565217391304,0.0,0.6739130434782609,0.0,0.021739130434782608
Jamaica,2021-08-09,0.25,0.0,0.5,0.0,0.25
Japan,2021-04-05,0.5542759127664788,0.003430531732418525,0.0007351139426611125,0.0044106836559666745,0.43616760597892673
Japan,2021-04-19,0.6596202078108205,0.0026872088857040487,0.003403797921891795,0.0016123253314224292,0.33124328197778574
Japan,2021-05-03,0.8556690901945372,0.0012772646885439182,0.005109058754175673,0.0015720180782078995,0.13529180585576733
Japan,2021-05-17,0.9008606949314631,0.000318775900541919,0.015407501859526086,0.000956327701625757,0.08213792370630113
Japan,2021-05-31,0.9201013513513514,0.0008445945945945946,0.020777027027027026,0.0005067567567567568,0.05777027027027027
Japan,2021-06-14,0.9253624910862848,0.0016638935108153079,0.04611362015688139,0.0004753981459472308,0.026146898027097694
Japan,2021-06-28,0.866824644549763,0.001184834123222749,0.12488151658767772,0.00023696682464454977,0.006635071090047393
Japan,2021-07-12,0.7073426573426573,0.0006993006993006993,0.28986013986013986,0.00017482517482517483,0.0013986013986013986
Japan,2021-07-26,0.3858058156727452,0.0002957121734844751,0.6128141941843273,0.00019714144898965008,0.0007885657959586003
Japan,2021-08-09,0.16344931221824066,0.00011559357299734135,0.83608831348977,5.7796786498670675e-05,0.0002311871459946827
Jordan,2021-04-05,0.7692307692307693,0.0,0.0,0.0,0.23076923076923078
Jordan,2021-04-19,0.42105263157894735,0.10526315789473684,0.0,0.0,0.42105263157894735
Jordan,2021-05-03,0.375,0.0,0.1875,0.125,0.0625
Jordan,2021-05-17,0.47058823529411764,0.0,0.17647058823529413,0.058823529411764705,0.29411764705882354
Jordan,2021-05-31,0.5,0.0,0.2857142857142857,0.0,0.21428571428571427
Jordan,2021-06-14,0.14814814814814814,0.0,0.8148148148148148,0.0,0.037037037037037035
Jordan,2021-06-28,0.375,0.0,0.625,0.0,0.0
Jordan,2021-07-12,0.16666666666666666,0.0,0.75,0.0,0.08333333333333333
Jordan,2021-07-26,0.0,0.0,1.0,0.0,0.0
Jordan,2021-08-09,0.0,0.0,1.0,0.0,0.0
Kazakhstan,2021-04-05,1.0,0.0,0.0,0.0,0.0
Kazakhstan,2021-04-19,1.0,0.0,0.0,0.0,0.0
Kazakhstan,2021-05-03,1.0,0.0,0.0,0.0,0.0
Kazakhstan,2021-07-26,0.0,0.0,1.0,0.0,0.0
Kenya,2021-04-05,0.7218934911242604,0.21301775147928995,0.0,0.0,0.0650887573964497
Kenya,2021-04-19,0.6992481203007519,0.15037593984962405,0.09774436090225563,0.0,0.03759398496240601
Kenya,2021-05-03,0.5,0.22794117647058823,0.10294117647058823,0.0,0.125
Kenya,2021-05-17,0.6495726495726496,0.1794871794871795,0.11965811965811966,0.0,0.03418803418803419
Kenya,2021-05-31,0.5103092783505154,0.061855670103092786,0.4020618556701031,0.0,0.020618556701030927
Kenya,2021-06-14,0.4090909090909091,0.03787878787878788,0.553030303030303,0.0,0.0
Kenya,2021-06-28,0.1676300578034682,0.005780346820809248,0.8092485549132948,0.0,0.017341040462427744
Kenya,2021-07-12,0.050359712230215826,0.01079136690647482,0.920863309352518,0.0,0.014388489208633094
Kenya,2021-07-26,0.0045045045045045045,0.0,0.963963963963964,0.0,0.03153153153153153
Kenya,2021-08-09,0.016891891891891893,0.0033783783783783786,0.9527027027027027,0.0,0.02702702702702703
Kosovo,2021-05-03,0.0,0.0,1.0,0.0,0.0
Kosovo,2021-05-17,1.0,0.0,0.0,0.0,0.0
Kosovo,2021-05-31,1.0,0.0,0.0,0.0,0.0
Kosovo,2021-06-14,1.0,0.0,0.0,0.0,0.0
Kosovo,2021-07-12,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
Kosovo,2021-07-26,0.022727272727272728,0.0,0.9772727272727273,0.0,0.0
Kosovo,2021-08-09,0.012048192771084338,0.0,0.9879518072289156,0.0,0.0
Kuwait,2021-04-19,1.0,0.0,0.0,0.0,0.0
Kuwait,2021-05-31,0.42857142857142855,0.0,0.2857142857142857,0.0,0.14285714285714285
Kuwait,2021-06-14,0.28125,0.0,0.5625,0.0,0.125
Kuwait,2021-06-28,0.075,0.0,0.9,0.0,0.025
Kuwait,2021-07-12,0.015151515151515152,0.0,0.9848484848484849,0.0,0.0
Kuwait,2021-08-09,0.0,0.0,1.0,0.0,0.0
Latvia,2021-04-05,0.7248908296943232,0.008733624454148471,0.0,0.002183406113537118,0.10698689956331878
Latvia,2021-04-19,0.8506666666666667,0.0,0.0,0.0,0.05733333333333333
Latvia,2021-05-03,0.9103448275862069,0.001379310344827586,0.0,0.0,0.04275862068965517
Latvia,2021-05-17,0.9390962671905697,0.0019646365422396855,0.009823182711198428,0.0,0.03143418467583497
Latvia,2021-05-31,0.9381044487427466,0.0,0.0367504835589942,0.0,0.02127659574468085
Latvia,2021-06-14,0.8153846153846154,0.0,0.18461538461538463,0.0,0.0
Latvia,2021-06-28,0.5774647887323944,0.0,0.4084507042253521,0.014084507042253521,0.0
Latvia,2021-07-12,0.25,0.009259259259259259,0.6851851851851852,0.0,0.018518518518518517
Latvia,2021-07-26,0.021897810218978103,0.0,0.9781021897810219,0.0,0.0
Latvia,2021-08-09,0.0,0.0,0.9731543624161074,0.0,0.0
Lebanon,2021-04-05,1.0,0.0,0.0,0.0,0.0
Lebanon,2021-04-19,1.0,0.0,0.0,0.0,0.0
Lebanon,2021-05-03,0.989010989010989,0.0,0.0,0.0,0.01098901098901099
Lebanon,2021-05-17,1.0,0.0,0.0,0.0,0.0
Lebanon,2021-06-28,0.0,0.0,1.0,0.0,0.0
Lebanon,2021-07-12,0.0,0.0,1.0,0.0,0.0
Lebanon,2021-07-26,0.04,0.0,0.96,0.0,0.0
Liechtenstein,2021-04-05,0.0,0.0,0.0,0.0,1.0
Liechtenstein,2021-04-19,0.25,0.0,0.0,0.0,0.6875
Liechtenstein,2021-05-03,0.25,0.0,0.0,0.0,0.75
Liechtenstein,2021-05-17,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571
Liechtenstein,2021-05-31,0.5,0.0,0.0,0.0,0.5
Liechtenstein,2021-06-14,1.0,0.0,0.0,0.0,0.0
Liechtenstein,2021-06-28,0.0,0.0,1.0,0.0,0.0
Liechtenstein,2021-07-12,0.0,0.0,1.0,0.0,0.0
Liechtenstein,2021-07-26,0.0,0.0,1.0,0.0,0.0
Liechtenstein,2021-08-09,0.0,0.0,1.0,0.0,0.0
Lithuania,2021-04-05,0.7980295566502463,0.0006157635467980296,0.0,0.0,0.022783251231527094
Lithuania,2021-04-19,0.8935672514619883,0.0005847953216374269,0.0,0.0011695906432748538,0.017543859649122806
Lithuania,2021-05-03,0.9382334774552192,0.0,0.0,0.0006176652254478073,0.014823965410747375
Lithuania,2021-05-17,0.960618846694796,0.0,0.0,0.0007032348804500703,0.011251758087201125
Lithuania,2021-05-31,0.9649595687331537,0.0,0.0013477088948787063,0.0,0.00876010781671159
Lithuania,2021-06-14,0.8990963855421686,0.0,0.012048192771084338,0.0015060240963855422,0.009036144578313253
Lithuania,2021-06-28,0.8672985781990521,0.0,0.10426540284360189,0.0,0.004739336492890996
Lithuania,2021-07-12,0.3050847457627119,0.0,0.6822033898305084,0.00423728813559322,0.00847457627118644
Lithuania,2021-07-26,0.02014098690835851,0.0,0.9778449144008057,0.0,0.002014098690835851
Lithuania,2021-08-09,0.0032981530343007917,0.0,0.996042216358839,0.0006596306068601583,0.0
Luxembourg,2021-04-05,0.7362869198312236,0.20569620253164558,0.00949367088607595,0.010548523206751054,0.026371308016877638
Luxembourg,2021-04-19,0.8341323106423778,0.12751677852348994,0.0028763183125599234,0.010546500479386385,0.012464046021093002
Luxembourg,2021-05-03,0.8387698042870456,0.09040074557315937,0.0009319664492078285,0.024231127679403542,0.0195712954333644
Luxembourg,2021-05-17,0.7647849462365591,0.0739247311827957,0.03225806451612903,0.04973118279569892,0.051075268817204304
Luxembourg,2021-05-31,0.6836734693877551,0.03316326530612245,0.14795918367346939,0.04846938775510204,0.06887755102040816
Luxembourg,2021-06-14,0.525,0.0,0.37083333333333335,0.058333333333333334,0.025
Luxembourg,2021-06-28,0.16923076923076924,0.023076923076923078,0.6615384615384615,0.13846153846153847,0.007692307692307693
Luxembourg,2021-07-12,0.025423728813559324,0.00211864406779661,0.3177966101694915,0.6514830508474576,0.00211864406779661
Luxembourg,2021-07-26,0.01430615164520744,0.0,0.6351931330472103,0.3490701001430615,0.001430615164520744
Luxembourg,2021-08-09,0.004357298474945534,0.0,0.8801742919389978,0.11328976034858387,0.0
Madagascar,2021-04-05,0.09615384615384616,0.7884615384615384,0.0,0.0,0.11538461538461539
Madagascar,2021-04-19,0.1504424778761062,0.8407079646017699,0.0,0.0,0.008849557522123894
Madagascar,2021-05-03,0.0625,0.9375,0.0,0.0,0.0
Madagascar,2021-05-17,0.13333333333333333,0.8666666666666667,0.0,0.0,0.0
Madagascar,2021-05-31,0.0,1.0,0.0,0.0,0.0
Madagascar,2021-07-12,0.0,1.0,0.0,0.0,0.0
Madagascar,2021-07-26,0.0,1.0,0.0,0.0,0.0
Malawi,2021-04-05,0.0,1.0,0.0,0.0,0.0
Malawi,2021-04-19,0.0,0.95,0.05,0.0,0.0
Malawi,2021-05-03,0.0,0.030303030303030304,0.48484848484848486,0.0,0.48484848484848486
Malawi,2021-05-17,0.0,0.5,0.5,0.0,0.0
Malawi,2021-05-31,0.041666666666666664,0.041666666666666664,0.875,0.0,0.041666666666666664
Malawi,2021-06-14,0.0,0.1,0.88,0.0,0.02
Malawi,2021-06-28,0.0,0.013888888888888888,0.9861111111111112,0.0,0.0
Malawi,2021-07-12,0.0,0.0,1.0,0.0,0.0
Malawi,2021-07-26,0.0,0.0,1.0,0.0,0.0
Malawi,2021-08-09,0.0,0.0,1.0,0.0,0.0
Malaysia,2021-04-05,0.045454545454545456,0.09090909090909091,0.0,0.0,0.8636363636363636
Malaysia,2021-04-19,0.08173076923076923,0.27884615384615385,0.03365384615384615,0.0,0.6009615384615384
Malaysia,2021-05-03,0.024,0.528,0.024,0.0,0.424
Malaysia,2021-05-17,0.0,0.384,0.104,0.0,0.512
Malaysia,2021-05-31,0.0,0.3972602739726027,0.1506849315068493,0.0,0.4520547945205479
Malaysia,2021-06-14,0.027777777777777776,0.1388888888888889,0.5,0.0,0.2916666666666667
Malaysia,2021-06-28,0.028846153846153848,0.07692307692307693,0.5865384615384616,0.0,0.3076923076923077
Malaysia,2021-07-12,0.0,0.014925373134328358,0.9029850746268657,0.0,0.08208955223880597
Malaysia,2021-07-26,0.0,0.02830188679245283,0.910377358490566,0.0,0.06132075471698113
Malaysia,2021-08-09,0.0,0.011061946902654867,0.922566371681416,0.0,0.06637168141592921
Maldives,2021-04-05,1.0,0.0,0.0,0.0,0.0
Maldives,2021-05-03,0.2,0.0,0.8,0.0,0.0
Maldives,2021-05-17,0.0,0.0,1.0,0.0,0.0
Maldives,2021-05-31,0.0,0.0,1.0,0.0,0.0
Maldives,2021-06-14,0.0,0.0,1.0,0.0,0.0
Maldives,2021-06-28,0.0,0.0,1.0,0.0,0.0
Maldives,2021-07-12,0.0,0.0,1.0,0.0,0.0
Maldives,2021-07-26,0.0,0.0,1.0,0.0,0.0
Maldives,2021-08-09,0.0,0.0,1.0,0.0,0.0
Malta,2021-04-05,0.8157894736842105,0.0,0.0,0.0,0.10526315789473684
Malta,2021-04-19,0.71875,0.03125,0.0,0.125,0.09375
Malta,2021-05-03,0.38636363636363635,0.022727272727272728,0.0,0.36363636363636365,0.13636363636363635
Malta,2021-05-17,0.71875,0.0,0.0,0.21875,0.03125
Malta,2021-05-31,0.6666666666666666,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333
Malta,2021-06-14,0.8181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0
Malta,2021-06-28,0.1111111111111111,0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111
Malta,2021-07-12,0.016666666666666666,0.0,0.9833333333333333,0.0,0.0
Malta,2021-07-26,0.020833333333333332,0.0,0.9791666666666666,0.0,0.0
Malta,2021-08-09,0.0,0.0,0.9473684210526315,0.05263157894736842,0.0
Mauritius,2021-04-05,0.0,0.0,0.0,0.0,1.0
Mauritius,2021-04-19,0.0,0.0,0.0,0.0,1.0
Mauritius,2021-05-03,0.0,0.0,0.0,0.0,1.0
Mauritius,2021-05-17,0.0,0.0,0.05,0.0,0.95
